SaleID,price
150224,652
150225,1025
150226,5912
150227,703
150228,787
150229,863
150230,5442
150231,709
150232,9888
150233,1661
150234,924
150235,3427
150236,749
150237,1213
150238,461
150239,1240
150240,8156
150241,1808
150242,7296
150243,2457
150244,295
150245,2360
150246,1798
150247,2964
150248,749
150249,1975
150250,868
150251,848
150252,15370
150253,1085
150254,4429
150255,9943
150256,380
150257,7412
150258,8366
150259,1785
150260,9533
150261,2074
150262,690
150263,4577
150264,883
150265,1455
150266,496
150267,5751
150268,1342
150269,6376
150270,1081
150271,4610
150272,27369
150273,23480
150274,705
150275,89
150276,1982
150277,11482
150278,38929
150279,7936
150280,3578
150281,1007
150282,716
150283,23016
150284,4303
150285,6365
150286,18555
150287,862
150288,1833
150289,408
150290,5466
150291,22752
150292,9034
150293,3294
150294,12707
150295,963
150296,9758
150297,386
150298,3010
150299,190
150300,4721
150301,29195
150302,761
150303,3858
150304,994
150305,2213
150306,4438
150307,13224
150308,1498
150309,1535
150310,873
150311,10666
150312,8596
150313,7327
150314,452
150315,1537
150316,18734
150317,18681
150318,4614
150319,17304
150320,3853
150321,2233
150322,4374
150323,9493
150324,993
150325,1363
150326,491
150327,342
150328,2311
150329,6876
150330,9049
150331,221
150332,56289
150333,2790
150334,201
150335,9722
150336,699
150337,3530
150338,13070
150339,2781
150340,12674
150341,7299
150342,3030
150343,2483
150344,3264
150345,14626
150346,3684
150347,7316
150348,2708
150349,1107
150350,1785
150351,25114
150352,12240
150353,818
150354,2765
150355,12690
150356,1900
150357,751
150358,13873
150359,5616
150360,3783
150361,1436
150362,1969
150363,18414
150364,894
150365,12226
150366,6070
150367,31980
150368,1920
150369,1309
150370,878
150371,11463
150372,1977
150373,4865
150374,3078
150375,2370
150376,856
150377,6681
150378,11018
150379,2931
150380,4275
150381,5481
150382,13581
150383,4591
150384,3808
150385,1570
150386,5017
150387,6807
150388,5319
150389,550
150390,99
150391,1297
150392,1274
150393,1929
150394,1703
150395,2099
150396,2128
150397,6166
150398,18092
150399,637
150400,8430
150401,7553
150402,1117
150403,860
150404,6530
150405,7065
150406,4357
150407,2001
150408,8154
150409,17290
150410,10161
150411,5061
150412,2888
150413,4844
150414,13598
150415,9958
150416,17223
150417,1547
150418,2144
150419,948
150420,9076
150421,4941
150422,18154
150423,784
150424,7725
150425,4003
150426,7881
150427,492
150428,13904
150429,5708
150430,2510
150431,1608
150432,662
150433,9886
150434,1786
150435,42221
150436,595
150437,613
150438,1761
150439,1232
150440,1288
150441,419
150442,3332
150443,2935
150444,13024
150445,18115
150446,11490
150447,121
150448,13433
150449,23332
150450,5768
150451,1255
150452,4905
150453,10540
150454,6652
150455,8727
150456,18083
150457,1476
150458,9908
150459,10821
150460,3459
150461,1508
150462,8089
150463,3573
150464,6586
150465,12134
150466,1942
150467,12821
150468,4242
150469,4342
150470,1653
150471,3941
150472,11602
150473,3422
150474,1408
150475,649
150476,954
150477,5030
150478,686
150479,1388
150480,4245
150481,1519
150482,987
150483,2827
150484,1898
150485,1471
150486,936
150487,1240
150488,1012
150489,1090
150490,10917
150491,10059
150492,4907
150493,4009
150494,14878
150495,9297
150496,2403
150497,3671
150498,63602
150499,10966
150500,3445
150501,10769
150502,8096
150503,15647
150504,2459
150505,4330
150506,2544
150507,1597
150508,1160
150509,8136
150510,4232
150511,2398
150512,6818
150513,987
150514,650
150515,1964
150516,903
150517,813
150518,1171
150519,3728
150520,5747
150521,8861
150522,15947
150523,21825
150524,3005
150525,12039
150526,715
150527,1028
150528,8387
150529,2668
150530,8327
150531,5782
150532,6511
150533,1495
150534,14141
150535,12288
150536,5599
150537,556
150538,1965
150539,10935
150540,13911
150541,8833
150542,1310
150543,10229
150544,7496
150545,895
150546,5307
150547,2324
150548,1973
150549,988
150550,3242
150551,28444
150552,6835
150553,1995
150554,8320
150555,3845
150556,22129
150557,6690
150558,2653
150559,4732
150560,3225
150561,2676
150562,1043
150563,7945
150564,13803
150565,1933
150566,4189
150567,1114
150568,1146
150569,8407
150570,1397
150571,14873
150572,1720
150573,9083
150574,11925
150575,596
150576,1491
150577,505
150578,14143
150579,236
150580,4097
150581,26581
150582,4055
150583,2353
150584,12136
150585,344
150586,12701
150587,3230
150588,605
150589,5693
150590,12484
150591,11573
150592,1392
150593,14226
150594,1795
150595,24558
150596,1207
150597,7301
150598,5039
150599,776
150600,9007
150601,1438
150602,19343
150603,10005
150604,2242
150605,2075
150606,4923
150607,4306
150608,1071
150609,895
150610,1493
150611,1846
150612,7927
150613,979
150614,30091
150615,535
150616,9643
150617,645
150618,1948
150619,13898
150620,3488
150621,5929
150622,9957
150623,9463
150624,378
150625,5017
150626,3159
150627,6852
150628,495
150629,999
150630,4742
150631,16908
150632,1743
150633,6310
150634,6866
150635,2229
150636,6496
150637,521
150638,13813
150639,6547
150640,998
150641,20249
150642,8810
150643,4767
150644,23259
150645,23811
150646,11115
150647,3108
150648,5368
150649,10994
150650,3745
150651,1307
150652,26855
150653,398
150654,3456
150655,3490
150656,994
150657,13339
150658,1237
150659,8906
150660,1125
150661,346
150662,5406
150663,2914
150664,11451
150665,823
150666,1501
150667,6535
150668,3911
150669,4574
150670,6860
150671,4282
150672,1784
150673,4355
150674,18490
150675,4626
150676,1079
150677,716
150678,2515
150679,3579
150680,2067
150681,27112
150682,2689
150683,6205
150684,1762
150685,955
150686,14681
150687,3685
150688,1973
150689,981
150690,807
150691,12773
150692,571
150693,5138
150694,4790
150695,6561
150696,1471
150697,2317
150698,34557
150699,1313
150700,24623
150701,785
150702,8949
150703,13733
150704,6936
150705,1069
150706,8240
150707,1944
150708,1071
150709,1726
150710,10244
150711,6634
150712,6486
150713,7039
150714,2136
150715,19969
150716,300
150717,44043
150718,8812
150719,4820
150720,5471
150721,3218
150722,2860
150723,3133
150724,1470
150725,857
150726,1585
150727,10091
150728,32196
150729,3332
150730,5886
150731,7621
150732,12744
150733,4005
150734,3199
150735,5761
150736,2814
150737,26004
150738,14398
150739,1541
150740,347
150741,6047
150742,338
150743,696
150744,1375
150745,982
150746,2091
150747,989
150748,10442
150749,1232
150750,1354
150751,5504
150752,78131
150753,8630
150754,1181
150755,1431
150756,11563
150757,23849
150758,71610
150759,285
150760,752
150761,3219
150762,636
150763,12615
150764,10307
150765,2435
150766,2123
150767,2072
150768,3371
150769,3488
150770,1159
150771,936
150772,21
150773,1853
150774,2903
150775,2622
150776,1906
150777,18741
150778,2854
150779,1486
150780,14807
150781,4918
150782,33239
150783,724
150784,2491
150785,12218
150786,7780
150787,1194
150788,19956
150789,2567
150790,2361
150791,8281
150792,997
150793,2676
150794,6458
150795,3240
150796,9184
150797,3809
150798,1966
150799,7597
150800,1904
150801,8270
150802,751
150803,15443
150804,6381
150805,3774
150806,12704
150807,6490
150808,16959
150809,2353
150810,289
150811,946
150812,1379
150813,1036
150814,1209
150815,1125
150816,1749
150817,23090
150818,6984
150819,662
150820,9518
150821,7626
150822,7773
150823,1717
150824,1987
150825,2597
150826,2750
150827,13680
150828,12721
150829,6235
150830,2820
150831,1285
150832,8340
150833,4362
150834,10117
150835,4374
150836,12706
150837,490
150838,553
150839,6221
150840,6675
150841,1555
150842,787
150843,3027
150844,1985
150845,4783
150846,7527
150847,1281
150848,4951
150849,1257
150850,11607
150851,15459
150852,14835
150853,2973
150854,2474
150855,2785
150856,1304
150857,1208
150858,108
150859,10631
150860,1432
150861,1241
150862,1009
150863,3003
150864,3755
150865,8150
150866,290
150867,22659
150868,5824
150869,2473
150870,793
150871,3161
150872,1636
150873,4203
150874,489
150875,2919
150876,1591
150877,709
150878,4613
150879,10761
150880,831
150881,152
150882,24224
150883,1193
150884,19882
150885,14797
150886,239
150887,7478
150888,1021
150889,1986
150890,4290
150891,3484
150892,1151
150893,1423
150894,8298
150895,895
150896,2740
150897,17766
150898,8582
150899,1887
150900,6254
150901,3022
150902,498
150903,31436
150904,1201
150905,2261
150906,9092
150907,888
150908,2809
150909,791
150910,674
150911,7155
150912,5407
150913,6194
150914,3754
150915,4299
150916,1996
150917,9347
150918,3481
150919,1539
150920,2410
150921,908
150922,2710
150923,1643
150924,5868
150925,354
150926,2557
150927,3639
150928,20913
150929,3584
150930,15559
150931,8191
150932,473
150933,8607
150934,1817
150935,5757
150936,912
150937,589
150938,1540
150939,5019
150940,8596
150941,5285
150942,5990
150943,1885
150944,9240
150945,3676
150946,1649
150947,4172
150948,4742
150949,76307
150950,9364
150951,7124
150952,2552
150953,1995
150954,4657
150955,8084
150956,2873
150957,10247
150958,905
150959,2445
150960,10911
150961,2009
150962,6718
150963,1655
150964,1269
150965,1133
150966,16222
150967,3960
150968,2280
150969,944
150970,1219
150971,2443
150972,4091
150973,9857
150974,7314
150975,10653
150976,227
150977,13975
150978,200
150979,347
150980,2706
150981,1519
150982,6276
150983,1747
150984,3398
150985,33933
150986,4243
150987,3007
150988,1909
150989,11641
150990,3006
150991,5386
150992,1432
150993,889
150994,1922
150995,4087
150996,915
150997,5020
150998,3763
150999,10066
151000,782
151001,94
151002,2331
151003,147
151004,3071
151005,881
151006,5887
151007,1572
151008,11646
151009,1079
151010,309
151011,4362
151012,472
151013,12344
151014,19090
151015,1634
151016,2190
151017,1790
151018,2424
151019,4728
151020,1879
151021,791
151022,692
151023,5859
151024,16927
151025,2518
151026,4963
151027,6893
151028,1613
151029,5467
151030,8197
151031,564
151032,718
151033,13871
151034,3507
151035,1815
151036,831
151037,497
151038,10385
151039,543
151040,15763
151041,1619
151042,157
151043,30
151044,3143
151045,353
151046,9900
151047,1052
151048,6207
151049,468
151050,2329
151051,18022
151052,2244
151053,3094
151054,3662
151055,581
151056,492
151057,6599
151058,1745
151059,14887
151060,3033
151061,1437
151062,3066
151063,7615
151064,6071
151065,496
151066,15582
151067,8150
151068,8044
151069,608
151070,3470
151071,10138
151072,1821
151073,1364
151074,652
151075,299
151076,886
151077,1476
151078,8467
151079,2530
151080,4344
151081,1142
151082,2670
151083,11539
151084,749
151085,1472
151086,3664
151087,30482
151088,1293
151089,1725
151090,5393
151091,101
151092,750
151093,12116
151094,18157
151095,5416
151096,1956
151097,6160
151098,715
151099,3989
151100,3657
151101,1482
151102,23856
151103,15674
151104,1518
151105,763
151106,1015
151107,20659
151108,1708
151109,1560
151110,2475
151111,198
151112,592
151113,5975
151114,397
151115,7527
151116,4919
151117,10986
151118,1247
151119,25426
151120,15769
151121,5170
151122,2355
151123,2229
151124,7507
151125,3185
151126,11992
151127,7677
151128,8174
151129,146
151130,9840
151131,6449
151132,3971
151133,2239
151134,9093
151135,12243
151136,3455
151137,1823
151138,22873
151139,7948
151140,6262
151141,1653
151142,5506
151143,1250
151144,1521
151145,11654
151146,6697
151147,7143
151148,784
151149,627
151150,3984
151151,2267
151152,2608
151153,417
151154,1575
151155,1107
151156,11546
151157,11359
151158,2163
151159,490
151160,309
151161,7621
151162,662
151163,1959
151164,248
151165,1491
151166,4669
151167,6409
151168,4767
151169,17591
151170,4964
151171,9948
151172,706
151173,1565
151174,2559
151175,815
151176,6486
151177,1662
151178,969
151179,5107
151180,12178
151181,6600
151182,901
151183,3847
151184,7601
151185,11890
151186,1229
151187,2503
151188,22243
151189,14087
151190,2309
151191,1121
151192,3533
151193,997
151194,1210
151195,1591
151196,5290
151197,2091
151198,594
151199,6706
151200,9057
151201,1498
151202,651
151203,1817
151204,8245
151205,31956
151206,11550
151207,10321
151208,9878
151209,1022
151210,963
151211,14681
151212,8285
151213,12497
151214,10399
151215,6505
151216,9098
151217,11226
151218,348
151219,8117
151220,974
151221,2528
151222,1247
151223,24760
151224,17907
151225,965
151226,1051
151227,9571
151228,4022
151229,380
151230,5627
151231,2283
151232,10641
151233,3865
151234,4666
151235,6548
151236,2126
151237,8770
151238,1908
151239,2005
151240,14368
151241,8934
151242,16615
151243,11033
151244,4006
151245,17508
151246,2724
151247,8530
151248,313
151249,4197
151250,2776
151251,1147
151252,1708
151253,3211
151254,344
151255,3114
151256,2941
151257,5936
151258,8724
151259,9524
151260,8874
151261,7043
151262,35214
151263,5489
151264,6114
151265,835
151266,3482
151267,653
151268,2884
151269,891
151270,1259
151271,1149
151272,2804
151273,153
151274,9336
151275,11835
151276,4452
151277,7883
151278,6351
151279,644
151280,197
151281,2362
151282,5739
151283,1109
151284,1109
151285,5462
151286,6811
151287,1932
151288,6265
151289,8124
151290,5555
151291,755
151292,14353
151293,1518
151294,8904
151295,809
151296,3438
151297,3871
151298,1170
151299,4165
151300,13642
151301,501
151302,7915
151303,735
151304,632
151305,2364
151306,8469
151307,3542
151308,3648
151309,3458
151310,575
151311,302
151312,3158
151313,666
151314,947
151315,250
151316,8412
151317,18795
151318,5712
151319,8504
151320,1743
151321,20690
151322,28221
151323,1705
151324,10151
151325,801
151326,1628
151327,2195
151328,397
151329,233
151330,2981
151331,4431
151332,1453
151333,25058
151334,3944
151335,12967
151336,9288
151337,3566
151338,9360
151339,4971
151340,7795
151341,3599
151342,1343
151343,13744
151344,1186
151345,3504
151346,13205
151347,3754
151348,2743
151349,1442
151350,2138
151351,1730
151352,1601
151353,2651
151354,2911
151355,1393
151356,17698
151357,1395
151358,4250
151359,13820
151360,17745
151361,3585
151362,13781
151363,2311
151364,1115
151365,4710
151366,1180
151367,23546
151368,2260
151369,8037
151370,2058
151371,2185
151372,1700
151373,1225
151374,9829
151375,9236
151376,1319
151377,7295
151378,3826
151379,7758
151380,15044
151381,4279
151382,10166
151383,20798
151384,2795
151385,2497
151386,895
151387,4073
151388,8412
151389,3965
151390,7690
151391,592
151392,701
151393,3367
151394,6751
151395,497
151396,9153
151397,5120
151398,7492
151399,8096
151400,2806
151401,1512
151402,1301
151403,4283
151404,4375
151405,26973
151406,2789
151407,6954
151408,8857
151409,716
151410,7541
151411,1979
151412,2386
151413,6249
151414,7017
151415,1501
151416,153
151417,8224
151418,628
151419,4119
151420,1133
151421,1374
151422,6114
151423,2271
151424,697
151425,9021
151426,1455
151427,14859
151428,10426
151429,1817
151430,7565
151431,644
151432,5952
151433,4525
151434,1075
151435,1374
151436,2497
151437,1232
151438,697
151439,1288
151440,1270
151441,3809
151442,2341
151443,2205
151444,2727
151445,1666
151446,1503
151447,5417
151448,5304
151449,2725
151450,16145
151451,1540
151452,1386
151453,210
151454,201
151455,29234
151456,3901
151457,8115
151458,618
151459,1534
151460,5504
151461,4934
151462,1059
151463,1801
151464,7694
151465,7323
151466,2394
151467,284
151468,2654
151469,10664
151470,870
151471,4376
151472,4165
151473,8306
151474,20475
151475,12367
151476,1844
151477,6170
151478,9566
151479,1065
151480,497
151481,171
151482,1796
151483,22886
151484,1614
151485,944
151486,6921
151487,989
151488,2104
151489,3203
151490,12587
151491,3403
151492,769
151493,4488
151494,76176
151495,3323
151496,2399
151497,14994
151498,13208
151499,549
151500,22282
151501,2976
151502,29798
151503,148
151504,2145
151505,1487
151506,4125
151507,3626
151508,1234
151509,6219
151510,6302
151511,160
151512,11978
151513,1399
151514,1148
151515,10963
151516,1798
151517,7506
151518,1094
151519,1473
151520,212
151521,1836
151522,1925
151523,8396
151524,498
151525,15158
151526,6582
151527,9791
151528,2246
151529,195
151530,8199
151531,345
151532,1362
151533,4887
151534,12977
151535,1322
151536,1332
151537,4435
151538,4245
151539,13951
151540,10230
151541,5420
151542,1504
151543,3430
151544,3388
151545,1598
151546,2104
151547,1104
151548,3448
151549,2980
151550,1297
151551,7660
151552,8359
151553,1171
151554,7707
151555,1500
151556,6847
151557,6482
151558,9442
151559,1549
151560,9890
151561,7549
151562,2707
151563,6305
151564,26797
151565,2022
151566,503
151567,1396
151568,5026
151569,12471
151570,7395
151571,12913
151572,6287
151573,3099
151574,1192
151575,1658
151576,4500
151577,1691
151578,5954
151579,942
151580,1394
151581,4031
151582,1227
151583,441
151584,10606
151585,2341
151586,4733
151587,32320
151588,9962
151589,200
151590,1580
151591,16430
151592,1443
151593,314
151594,3494
151595,18184
151596,650
151597,2595
151598,2302
151599,13810
151600,22134
151601,2352
151602,4004
151603,2438
151604,7407
151605,2597
151606,1974
151607,742
151608,12653
151609,613
151610,783
151611,27848
151612,4751
151613,10063
151614,4528
151615,4933
151616,1010
151617,266
151618,3951
151619,3258
151620,1341
151621,5220
151622,1148
151623,6730
151624,28981
151625,683
151626,860
151627,2808
151628,3951
151629,2963
151630,3602
151631,3706
151632,14152
151633,3093
151634,2041
151635,14364
151636,9228
151637,296
151638,11188
151639,891
151640,19902
151641,11199
151642,1717
151643,10247
151644,6002
151645,7151
151646,1730
151647,4437
151648,7451
151649,3630
151650,9492
151651,2565
151652,2899
151653,542
151654,5712
151655,20708
151656,1427
151657,8630
151658,728
151659,5877
151660,6372
151661,20476
151662,372
151663,5807
151664,2890
151665,1834
151666,1708
151667,6039
151668,4006
151669,2034
151670,6023
151671,5020
151672,15705
151673,2423
151674,2173
151675,1954
151676,8007
151677,1324
151678,3959
151679,6973
151680,4445
151681,308
151682,4148
151683,23402
151684,5588
151685,2520
151686,1252
151687,31251
151688,2332
151689,1583
151690,3552
151691,6062
151692,1710
151693,3128
151694,4405
151695,6110
151696,873
151697,8520
151698,2588
151699,178
151700,1089
151701,10247
151702,17881
151703,10850
151704,3481
151705,6686
151706,6966
151707,4297
151708,12651
151709,42494
151710,403
151711,382
151712,1126
151713,500
151714,782
151715,3466
151716,1086
151717,785
151718,2870
151719,4864
151720,4353
151721,22448
151722,15885
151723,20831
151724,24415
151725,1848
151726,1109
151727,6865
151728,1190
151729,1160
151730,5365
151731,1057
151732,3081
151733,13391
151734,1653
151735,2614
151736,199
151737,1750
151738,43619
151739,3731
151740,3057
151741,7662
151742,7335
151743,1777
151744,1023
151745,576
151746,242
151747,2413
151748,1493
151749,300
151750,5998
151751,489
151752,3009
151753,8204
151754,5023
151755,7999
151756,25638
151757,553
151758,14107
151759,7425
151760,5273
151761,5744
151762,2911
151763,8446
151764,8936
151765,1790
151766,2348
151767,3462
151768,4622
151769,9379
151770,372
151771,2463
151772,5534
151773,508
151774,4510
151775,1133
151776,1359
151777,9033
151778,8897
151779,862
151780,19374
151781,36878
151782,9397
151783,841
151784,9599
151785,8354
151786,18240
151787,1726
151788,850
151789,7664
151790,5098
151791,26967
151792,3191
151793,3946
151794,22530
151795,2009
151796,1609
151797,3801
151798,1476
151799,23204
151800,2229
151801,1833
151802,5042
151803,2072
151804,2046
151805,296
151806,3013
151807,1919
151808,14527
151809,24543
151810,2461
151811,9594
151812,10098
151813,4619
151814,2278
151815,3412
151816,105
151817,781
151818,13353
151819,6813
151820,4429
151821,6464
151822,15395
151823,10665
151824,550
151825,12605
151826,12619
151827,1052
151828,11891
151829,11798
151830,635
151831,2881
151832,320
151833,7789
151834,3356
151835,1377
151836,21192
151837,15274
151838,1189
151839,5001
151840,15353
151841,1963
151842,53163
151843,7577
151844,271
151845,28183
151846,9245
151847,3225
151848,495
151849,1416
151850,329
151851,1627
151852,8855
151853,3219
151854,6988
151855,20908
151856,9408
151857,2191
151858,4882
151859,2457
151860,390
151861,28755
151862,2780
151863,4164
151864,6350
151865,10473
151866,319
151867,2143
151868,1360
151869,1269
151870,5272
151871,318
151872,5457
151873,1479
151874,8570
151875,16851
151876,10706
151877,11599
151878,697
151879,610
151880,4444
151881,2722
151882,1730
151883,13425
151884,1255
151885,5904
151886,2466
151887,6622
151888,10878
151889,420
151890,4232
151891,1270
151892,2356
151893,350
151894,6124
151895,982
151896,923
151897,4975
151898,637
151899,1516
151900,9783
151901,4410
151902,11500
151903,9213
151904,5691
151905,383
151906,344
151907,1894
151908,1772
151909,2046
151910,3052
151911,623
151912,4828
151913,593
151914,4405
151915,715
151916,1980
151917,12211
151918,3320
151919,9390
151920,492
151921,6661
151922,10182
151923,6917
151924,7780
151925,5808
151926,20648
151927,6846
151928,791
151929,1742
151930,2018
151931,13498
151932,3705
151933,1589
151934,28245
151935,10385
151936,9302
151937,3891
151938,4169
151939,2730
151940,2395
151941,5579
151942,29378
151943,2807
151944,8142
151945,9162
151946,640
151947,9711
151948,633
151949,15021
151950,565
151951,2588
151952,5430
151953,2380
151954,32128
151955,1971
151956,1102
151957,11956
151958,12114
151959,17681
151960,788
151961,2078
151962,1852
151963,1231
151964,19807
151965,7850
151966,1741
151967,20977
151968,27809
151969,2499
151970,221
151971,981
151972,548
151973,2341
151974,9363
151975,1776
151976,22565
151977,4965
151978,10249
151979,13753
151980,3403
151981,6602
151982,6795
151983,1027
151984,1981
151985,3095
151986,588
151987,10887
151988,2062
151989,21961
151990,46712
151991,20040
151992,11342
151993,3549
151994,1745
151995,1563
151996,520
151997,1211
151998,611
151999,1485
152000,1324
152001,12988
152002,902
152003,8012
152004,4910
152005,1523
152006,9547
152007,1189
152008,3082
152009,4467
152010,566
152011,4375
152012,4375
152013,1654
152014,594
152015,675
152016,2024
152017,3943
152018,1629
152019,22133
152020,11038
152021,851
152022,19218
152023,1432
152024,3618
152025,9367
152026,5943
152027,1160
152028,1094
152029,907
152030,10865
152031,4029
152032,8897
152033,5928
152034,7348
152035,5256
152036,11469
152037,1851
152038,1112
152039,5251
152040,499
152041,349
152042,195
152043,1627
152044,13657
152045,8065
152046,6694
152047,1453
152048,1958
152049,27220
152050,25262
152051,1753
152052,2012
152053,1931
152054,13519
152055,1351
152056,1970
152057,2707
152058,3082
152059,4314
152060,11596
152061,4384
152062,2462
152063,1117
152064,11173
152065,9005
152066,17748
152067,678
152068,3324
152069,654
152070,3520
152071,3566
152072,5947
152073,8328
152074,731
152075,12599
152076,7628
152077,1492
152078,16675
152079,3689
152080,1782
152081,1569
152082,8469
152083,1182
152084,1475
152085,3262
152086,1540
152087,10692
152088,30047
152089,1300
152090,18194
152091,14597
152092,3216
152093,2112
152094,1287
152095,2280
152096,1535
152097,1344
152098,3943
152099,22986
152100,9073
152101,1717
152102,1306
152103,6249
152104,1068
152105,1683
152106,6742
152107,10068
152108,801
152109,1283
152110,3215
152111,491
152112,48455
152113,4520
152114,160
152115,881
152116,7634
152117,435
152118,8837
152119,1081
152120,702
152121,14244
152122,4333
152123,3232
152124,3114
152125,18495
152126,9439
152127,11068
152128,4360
152129,12653
152130,5950
152131,970
152132,921
152133,14544
152134,604
152135,4480
152136,637
152137,5096
152138,3107
152139,1574
152140,2066
152141,2107
152142,2170
152143,35674
152144,1817
152145,447
152146,1018
152147,18177
152148,2399
152149,7974
152150,151
152151,2143
152152,961
152153,896
152154,388
152155,5862
152156,4055
152157,9775
152158,6777
152159,26023
152160,3304
152161,6803
152162,1527
152163,23174
152164,345
152165,4592
152166,1610
152167,3383
152168,804
152169,3895
152170,575
152171,2383
152172,602
152173,1722
152174,3822
152175,884
152176,19981
152177,12160
152178,7403
152179,1573
152180,3658
152181,4245
152182,17222
152183,5583
152184,2110
152185,1737
152186,7420
152187,650
152188,11275
152189,550
152190,1951
152191,4492
152192,2207
152193,1713
152194,639
152195,15159
152196,198
152197,1343
152198,11665
152199,16432
152200,1688
152201,1473
152202,9032
152203,12218
152204,14690
152205,22836
152206,15288
152207,6757
152208,14254
152209,7936
152210,4464
152211,5581
152212,10629
152213,8581
152214,989
152215,1279
152216,6045
152217,591
152218,1499
152219,4591
152220,8575
152221,14586
152222,675
152223,2452
152224,1575
152225,2385
152226,2589
152227,2659
152228,1181
152229,5267
152230,8939
152231,6713
152232,4427
152233,9460
152234,803
152235,1421
152236,1880
152237,1790
152238,3183
152239,3921
152240,3024
152241,507
152242,298
152243,4154
152244,4116
152245,1865
152246,2208
152247,1732
152248,15391
152249,3925
152250,13496
152251,1946
152252,2446
152253,6835
152254,341
152255,1101
152256,19340
152257,2521
152258,1736
152259,2000
152260,5867
152261,7136
152262,7067
152263,2454
152264,10906
152265,2133
152266,3149
152267,769
152268,17532
152269,9374
152270,3399
152271,8795
152272,1972
152273,960
152274,1456
152275,691
152276,3825
152277,2218
152278,11516
152279,2792
152280,1209
152281,1333
152282,3644
152283,1444
152284,4904
152285,2442
152286,10757
152287,12975
152288,1505
152289,791
152290,3894
152291,2264
152292,9626
152293,1606
152294,4294
152295,9310
152296,7616
152297,32833
152298,3271
152299,3378
152300,1883
152301,2493
152302,1998
152303,27141
152304,1618
152305,17013
152306,1403
152307,8355
152308,4232
152309,8643
152310,13
152311,1842
152312,158
152313,4180
152314,2585
152315,2641
152316,1001
152317,5167
152318,6199
152319,13172
152320,8388
152321,9590
152322,2169
152323,1332
152324,5012
152325,1060
152326,351
152327,3989
152328,21094
152329,547
152330,8735
152331,399
152332,2904
152333,4052
152334,1723
152335,4166
152336,6000
152337,1581
152338,3670
152339,845
152340,6019
152341,1466
152342,1989
152343,16021
152344,1613
152345,14506
152346,1079
152347,11552
152348,5800
152349,12676
152350,1211
152351,3730
152352,3376
152353,8121
152354,2618
152355,1980
152356,6619
152357,2344
152358,10612
152359,3492
152360,4816
152361,510
152362,11889
152363,810
152364,3630
152365,19188
152366,1710
152367,2487
152368,22536
152369,4220
152370,3223
152371,13673
152372,2455
152373,6932
152374,724
152375,9443
152376,11608
152377,10459
152378,1285
152379,7483
152380,239
152381,16739
152382,3724
152383,11989
152384,919
152385,2143
152386,2851
152387,9234
152388,4946
152389,3894
152390,7365
152391,9402
152392,1150
152393,1095
152394,28597
152395,4995
152396,256
152397,7161
